Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Discount),Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales),
2016,Qtr 2,May,2,1.7,58.107399999999956,42,1098.136,"1098.136,1147102.0076999995,1148200.1436999994"
2016,Qtr 2,May,8,1,154.69850000000005,16,1340.244,"1340.244,1148200.1436999994,1149540.3876999994"
2016,Qtr 2,May,12,0.2,367.1883,25,918.8779999999999,"918.8779999999999,1149540.3876999994,1150459.2656999994"
2016,Qtr 2,May,17,3.2,16.380899999999972,36,346.9220000000001,"346.9220000000001,1150459.2656999994,1150806.1876999994"
2016,Qtr 2,May,22,0.5,386.27470000000005,29,1799.2000000000003,"1799.2000000000003,1150806.1876999994,1152605.3876999994"
2016,Qtr 2,May,24,0.2,115.45419999999999,12,277.75600000000003,"277.75600000000003,1152605.3876999994,1152883.1436999994"
2016,Qtr 2,May,25,0,167.6508,15,1311.9699999999998,"1311.9699999999998,1152883.1436999994,1154195.1136999994"
2016,Qtr 2,May,29,1.1,291.99590000000006,18,1063.1850000000002,"1063.1850000000002,1154195.1136999994,1155258.2986999995"
2016,Qtr 2,June,3,0.2,-1.777200000000004,2,71.08800000000001,"71.08800000000001,1155258.298699999,1155329.386699999"
2016,Qtr 2,June,4,3.1,-29.897700000000018,38,2316.5229999999997,"2316.5229999999997,1155329.386699999,1157645.909699999"
2016,Qtr 2,June,5,0.6000000000000001,121.3312,30,659.82,"659.82,1157645.909699999,1158305.729699999"
2016,Qtr 2,June,6,1,1049.4815,67,6026.312000000002,"6026.312000000002,1158305.729699999,1164332.041699999"
2016,Qtr 2,June,7,0.4,22.9219,13,51.562000000000005,"51.562000000000005,1164332.041699999,1164383.603699999"
2016,Qtr 2,June,9,0.9,179.1381,11,1688.472,"1688.472,1164383.603699999,1166072.075699999"
2016,Qtr 2,June,10,0.4,-183.58960000000016,19,1412.396,"1412.396,1166072.075699999,1167484.471699999"
2016,Qtr 2,June,11,2.6,237.95510000000007,40,1623.416,"1623.416,1167484.471699999,1169107.887699999"
2016,Qtr 2,June,13,0.2,114.93530000000001,8,430.43799999999993,"430.43799999999993,1169107.887699999,1169538.325699999"
2016,Qtr 2,June,14,1.65,326.62739999999997,38,3457.099,"3457.099,1169538.325699999,1172995.424699999"
2016,Qtr 2,June,15,0.2,54.21499999999998,7,173.48800000000003,"173.48800000000003,1172995.424699999,1173168.9126999988"
2016,Qtr 2,June,16,0.5,24.491,9,147.27499999999998,"147.27499999999998,1173168.9126999988,1173316.1876999987"
2016,Qtr 2,June,18,1.3,115.90739999999997,9,541.938,"541.938,1173316.1876999987,1173858.1256999988"
2016,Qtr 2,June,19,0,8.0464,2,17.12,"17.12,1173858.1256999988,1173875.245699999"
2016,Qtr 2,June,20,2.0999999999999996,153.8827,59,1229.548,"1229.548,1173875.245699999,1175104.7936999989"
2016,Qtr 2,June,21,1.4000000000000001,27.759199999999964,14,577.108,"577.108,1175104.7936999989,1175681.9016999989"
2016,Qtr 2,June,23,0.2,345.11149999999986,48,2475.094,"2475.094,1175681.9016999989,1178156.995699999"
2016,Qtr 2,June,26,0.4,428.85599999999994,57,1919.6000000000001,"1919.6000000000001,1178156.995699999,1180076.595699999"
2016,Qtr 2,June,27,0.7,17.0653999999999,12,778.706,"778.706,1180076.595699999,1180855.301699999"
2016,Qtr 2,June,28,0.6000000000000001,226.2909,20,877.156,"877.156,1180855.301699999,1181732.457699999"
2016,Qtr 2,June,30,0.2,300.46319999999986,17,1352.9499999999998,"1352.9499999999998,1181732.457699999,1183085.407699999"
2016,Qtr 2,June,2,0.6000000000000001,23.579599999999996,19,157.844,"157.844,1183085.407699999,1183243.251699999"
2016,Qtr 2,June,12,3.8000000000000003,282.5019,94,2962.5629999999996,"2962.5629999999996,1183243.251699999,1186205.814699999"
2016,Qtr 2,June,17,1.25,277.3226999999998,60,3000.92,"3000.92,1186205.814699999,1189206.734699999"
2016,Qtr 2,June,24,1.2000000000000002,720.6927999999997,23,5310.952,"5310.952,1189206.734699999,1194517.686699999"
2016,Qtr 2,June,25,2.1,-112.1216,20,893.266,"893.266,1194517.686699999,1195410.952699999"
2016,Qtr 2,June,29,0,19.188000000000002,6,191.88,"191.88,1195410.952699999,1195602.832699999"
2016,Qtr 3,July,3,0.2,242.9458,16,847.7,"847.7,1195602.8326999994,1196450.5326999994"
2016,Qtr 3,July,4,0.55,293.1900999999999,27,1651.301,"1651.301,1196450.5326999994,1198101.8336999994"
2016,Qtr 3,July,7,3.8999999999999995,1007.9792000000001,59,3882.2310000000007,"3882.2310000000007,1198101.8336999994,1201984.0646999993"
2016,Qtr 3,July,9,0.1,87.40960000000001,6,573.286,"573.286,1201984.0646999993,1202557.3506999994"
2016,Qtr 3,July,10,2,-370.0612,18,895.895,"895.895,1202557.3506999994,1203453.2456999994"
2016,Qtr 3,July,14,1.7999999999999998,350.7694999999999,79,2149.9599999999996,"2149.9599999999996,1203453.2456999994,1205603.2056999994"
2016,Qtr 3,July,15,0.4,69.75399999999999,13,380.20000000000005,"380.20000000000005,1205603.2056999994,1205983.4056999993"
2016,Qtr 3,July,16,2,-65.54600000000008,44,910.17,"910.17,1205983.4056999993,1206893.5756999992"
2016,Qtr 3,July,18,2.6999999999999997,99.53099999999988,46,2891.858,"2891.858,1206893.5756999992,1209785.4336999992"
2016,Qtr 3,July,19,0.2,500.51000000000005,29,1536.454,"1536.454,1209785.4336999992,1211321.8876999991"
2016,Qtr 3,July,20,0,43.175999999999995,5,89.94999999999999,"89.94999999999999,1211321.8876999991,1211411.837699999"
2016,Qtr 3,July,21,2.4,205.748,27,991.095,"991.095,1211411.837699999,1212402.932699999"
2016,Qtr 3,July,23,3.5,-99.43890000000007,31,654.587,"654.587,1212402.932699999,1213057.5196999991"
2016,Qtr 3,July,28,2.6,-1307.0702,36,2033.3740000000003,"2033.3740000000003,1213057.5196999991,1215090.8936999992"
2016,Qtr 3,July,30,1.2000000000000002,219.9664,11,1770.776,"1770.776,1215090.8936999992,1216861.6696999993"
2016,Qtr 3,July,31,0.30000000000000004,268.68089999999995,19,2174.158,"2174.158,1216861.6696999993,1219035.8276999993"
2016,Qtr 3,July,1,0.2,545.6345999999999,25,1724.376,"1724.376,1219035.8276999993,1220760.2036999993"
2016,Qtr 3,July,2,0.7,37.1906,16,772.786,"772.786,1220760.2036999993,1221532.9896999993"
2016,Qtr 3,July,8,3,243.60909999999987,41,2616.5119999999993,"2616.5119999999993,1221532.9896999993,1224149.5016999994"
2016,Qtr 3,July,12,0.2,7.181999999999995,6,95.76,"95.76,1224149.5016999994,1224245.2616999994"
2016,Qtr 3,July,17,0.4,625.6817000000002,51,2184.8800000000006,"2184.8800000000006,1224245.2616999994,1226430.1416999993"
2016,Qtr 3,July,22,0.4,276.6497,43,1368.0480000000002,"1368.0480000000002,1226430.1416999993,1227798.1896999993"
2016,Qtr 3,July,24,0.1,52.24359999999997,7,326.964,"326.964,1227798.1896999993,1228125.1536999992"
2016,Qtr 3,July,25,1.4,1109.2371000000003,90,5920.487999999999,"5920.487999999999,1228125.1536999992,1234045.641699999"
2016,Qtr 3,July,29,1.8,-12.094700000000044,13,819.154,"819.154,1234045.641699999,1234864.7956999992"
2016,Qtr 3,August,3,0,61.74300000000001,15,248.82,"248.82,1234864.7956999997,1235113.6156999997"
2016,Qtr 3,August,4,1.4000000000000001,98.0654,27,497.91,"497.91,1235113.6156999997,1235611.5256999996"
2016,Qtr 3,August,5,0,59.11499999999998,7,197.04999999999998,"197.04999999999998,1235611.5256999996,1235808.5756999997"
2016,Qtr 3,August,6,0.2,67.5102,15,320.38800000000003,"320.38800000000003,1235808.5756999997,1236128.9636999997"
2016,Qtr 3,August,7,0,86.38560000000001,3,179.97,"179.97,1236128.9636999997,1236308.9336999997"
2016,Qtr 3,August,9,2,67.22459999999994,23,661.3539999999999,"661.3539999999999,1236308.9336999997,1236970.2876999998"
2016,Qtr 3,August,11,0,70.4852,14,151.82,"151.82,1236970.2876999998,1237122.1076999998"
2016,Qtr 3,August,13,1.9000000000000001,-82.30520000000004,34,731.524,"731.524,1237122.1076999998,1237853.6316999998"
2016,Qtr 3,August,14,1.4,-8.07380000000002,21,923.688,"923.688,1237853.6316999998,1238777.3196999999"
2016,Qtr 3,August,15,1.7,175.27320000000006,32,1680.266,"1680.266,1238777.3196999999,1240457.5857"
2016,Qtr 3,August,16,0.2,32.7522,10,204.54000000000002,"204.54000000000002,1240457.5857,1240662.1257"
2016,Qtr 3,August,18,2.2,132.1081,26,496.114,"496.114,1240662.1257,1241158.2397"
2016,Qtr 3,August,19,0.6000000000000001,154.1413,13,448.79200000000003,"448.79200000000003,1241158.2397,1241607.0317"
2016,Qtr 3,August,20,0,3.9906000000000006,2,14.78,"14.78,1241607.0317,1241621.8117"
2016,Qtr 3,August,21,1.9,18.43179999999984,64,4798.292,"4798.292,1241621.8117,1246420.1036999999"
2016,Qtr 3,August,23,1.4,230.88450000000003,73,4187.348000000001,"4187.348000000001,1246420.1036999999,1250607.4516999999"
2016,Qtr 3,August,26,1.5,748.6752,69,4874.298000000001,"4874.298000000001,1250607.4516999999,1255481.7496999998"
2016,Qtr 3,August,27,1.7,196.3329,46,767.9110000000001,"767.9110000000001,1255481.7496999998,1256249.6607"
2016,Qtr 3,August,28,3.02,-89.64470000000003,29,322.02479999999997,"322.02479999999997,1256249.6607,1256571.6855"
2016,Qtr 3,August,30,2,-258.36280000000016,34,1656.8700000000003,"1656.8700000000003,1256571.6855,1258228.5555"
2016,Qtr 3,August,31,0.2,2.396799999999999,2,23.968000000000004,"23.968000000000004,1258228.5555,1258252.5235000001"
2016,Qtr 3,August,1,0.6000000000000001,114.53360000000005,8,1124.648,"1124.648,1258252.5235000001,1259377.1715000002"
2016,Qtr 3,August,2,0.6000000000000001,53.41380000000001,7,482.58400000000006,"482.58400000000006,1259377.1715000002,1259859.7555000002"
2016,Qtr 3,August,8,0.8,180.92659999999998,25,1115.204,"1115.204,1259859.7555000002,1260974.9595"
2016,Qtr 3,August,12,1.35,14.874599999999845,29,3951.9605000000006,"3951.9605000000006,1260974.9595,1264926.9200000002"
2016,Qtr 3,August,17,0.2,5.695599999999999,4,15.712000000000002,"15.712000000000002,1264926.9200000002,1264942.6320000002"
2016,Qtr 3,August,22,2.8,46.672999999999995,24,405.35,"405.35,1264942.6320000002,1265347.9820000003"
2016,Qtr 3,August,29,3,-121.17700000000002,37,632.188,"632.188,1265347.9820000003,1265980.1700000004"
2016,Qtr 3,September,3,2.9999999999999996,-755.7506000000003,59,2365.5960000000005,"2365.5960000000005,1265980.1699999992,1268345.7659999991"
2016,Qtr 3,September,4,1.4,1464.5007999999998,60,4532.042,"4532.042,1268345.7659999991,1272877.807999999"
2016,Qtr 3,September,5,7.999999999999999,425.5153999999999,145,5226.348,"5226.348,1272877.807999999,1278104.155999999"
2016,Qtr 3,September,6,1.7,204.64179999999988,23,1313.5360000000003,"1313.5360000000003,1278104.155999999,1279417.691999999"
2016,Qtr 3,September,9,1,12.1616,10,84.99200000000002,"84.99200000000002,1279417.691999999,1279502.6839999992"
2016,Qtr 3,September,10,1.5,250.43040000000002,35,2094.324,"2094.324,1279502.6839999992,1281597.0079999992"
2016,Qtr 3,September,11,3.4999999999999996,1353.6501999999998,67,6501.586000000002,"6501.586000000002,1281597.0079999992,1288098.593999999"
2016,Qtr 3,September,13,0,696.2946999999999,46,2374.73,"2374.73,1288098.593999999,1290473.323999999"
2016,Qtr 3,September,14,0.2,396.3846,9,1137.3380000000002,"1137.3380000000002,1290473.323999999,1291610.661999999"
2016,Qtr 3,September,15,0.8,601.9099,27,2101.1820000000002,"2101.1820000000002,1291610.661999999,1293711.843999999"
2016,Qtr 3,September,16,0.15,28.461799999999982,10,425.88599999999997,"425.88599999999997,1293711.843999999,1294137.729999999"
2016,Qtr 3,September,18,2.25,359.34599999999983,46,4751.082,"4751.082,1294137.729999999,1298888.811999999"
2016,Qtr 3,September,19,1.7000000000000002,936.3999999999999,59,3839.312,"3839.312,1298888.811999999,1302728.123999999"
2016,Qtr 3,September,20,0.8,377.3805999999999,34,1232.0040000000001,"1232.0040000000001,1302728.123999999,1303960.1279999989"
2016,Qtr 3,September,23,2.0999999999999996,92.77649999999997,51,1322.1450000000002,"1322.1450000000002,1303960.1279999989,1305282.2729999989"
2016,Qtr 3,September,26,3.55,-415.5319000000003,58,2698.1665000000003,"2698.1665000000003,1305282.2729999989,1307980.439499999"
2016,Qtr 3,September,27,1.22,-88.56019999999998,18,1992.9858,"1992.9858,1307980.439499999,1309973.4252999988"
2016,Qtr 3,September,28,0.2,30.979999999999993,4,99.13600000000001,"99.13600000000001,1309973.4252999988,1310072.5612999988"
2016,Qtr 3,September,30,1,-29.436599999999984,7,525.884,"525.884,1310072.5612999988,1310598.4452999989"
2016,Qtr 3,September,1,1.3,1896.7401999999997,65,5766.152000000001,"5766.152000000001,1310598.4452999989,1316364.5972999989"
2016,Qtr 3,September,2,5.499999999999999,750.1166999999998,101,6792.193,"6792.193,1316364.5972999989,1323156.7902999988"
2016,Qtr 3,September,8,3.4199999999999995,-375.6300000000001,67,4493.9836,"4493.9836,1323156.7902999988,1327650.7738999987"
2016,Qtr 3,September,12,1.4,452.8073999999999,47,2043.7919999999997,"2043.7919999999997,1327650.7738999987,1329694.5658999986"
2016,Qtr 3,September,17,1,492.8203,44,2043.1260000000002,"2043.1260000000002,1329694.5658999986,1331737.6918999986"
2016,Qtr 3,September,22,2.0999999999999996,156.2421,64,615.5699999999998,"615.5699999999998,1331737.6918999986,1332353.2618999986"
2016,Qtr 3,September,24,1.7000000000000002,-556.9555000000001,47,2286.0499999999997,"2286.0499999999997,1332353.2618999986,1334639.3118999987"
2016,Qtr 3,September,25,2.9499999999999997,335.5551999999999,73,3443.0910000000003,"3443.0910000000003,1334639.3118999987,1338082.4028999987"
2016,Qtr 3,September,29,0.8,235.40620000000004,40,1307.792,"1307.792,1338082.4028999987,1339390.1948999986"
2016,Qtr 4,October,3,1.1,224.53379999999987,23,1680.696,"1680.696,1339390.1949000005,1341070.8909000005"
2016,Qtr 4,October,4,0.9000000000000001,2658.3198000000007,28,5912.782000000001,"5912.782000000001,1341070.8909000005,1346983.6729000004"
2016,Qtr 4,October,6,2.3,-947.1071,24,830.4000000000001,"830.4000000000001,1346983.6729000004,1347814.0729000003"
2016,Qtr 4,October,7,0.6000000000000001,79.40800000000004,21,973.7119999999999,"973.7119999999999,1347814.0729000003,1348787.7849000003"
2016,Qtr 4,October,9,1.2000000000000002,-34.40839999999999,15,546.9200000000001,"546.9200000000001,1348787.7849000003,1349334.7049000002"
2016,Qtr 4,October,10,3.4,-219.89890000000008,16,282.753,"282.753,1349334.7049000002,1349617.4579000003"
2016,Qtr 4,October,11,0.4,4.132999999999999,5,33.064,"33.064,1349617.4579000003,1349650.5219000003"
2016,Qtr 4,October,13,2.9,-397.0627000000001,77,1650.618,"1650.618,1349650.5219000003,1351301.1399000003"
2016,Qtr 4,October,14,1.2,981.5369999999998,29,3335.8880000000004,"3335.8880000000004,1351301.1399000003,1354637.0279000003"
2016,Qtr 4,October,15,0.2,598.941,63,1620.1499999999999,"1620.1499999999999,1354637.0279000003,1356257.1779000002"
2016,Qtr 4,October,16,0.4,-37.91520000000003,1,142.182,"142.182,1356257.1779000002,1356399.3599000003"
2016,Qtr 4,October,18,0.2,-34.64100000000002,5,307.92,"307.92,1356399.3599000003,1356707.2799000002"
2016,Qtr 4,October,20,1.3,127.66129999999997,42,946.1740000000002,"946.1740000000002,1356707.2799000002,1357653.4539000003"
2016,Qtr 4,October,21,2.5,1763.4705999999994,91,7951.5920000000015,"7951.5920000000015,1357653.4539000003,1365605.0459000003"
2016,Qtr 4,October,23,0.8,192.2002,25,467.42199999999997,"467.42199999999997,1365605.0459000003,1366072.4679000003"
2016,Qtr 4,October,27,0.7000000000000001,237.81499999999994,40,978.7900000000001,"978.7900000000001,1366072.4679000003,1367051.2579000003"
2016,Qtr 4,October,28,3.0999999999999996,255.01780000000008,70,2899.021000000001,"2899.021000000001,1367051.2579000003,1369950.2789000003"
2016,Qtr 4,October,30,0.2,46.94780000000001,12,159.002,"159.002,1369950.2789000003,1370109.2809000004"
2016,Qtr 4,October,31,0.7,450.3262000000001,34,3750.4990000000003,"3750.4990000000003,1370109.2809000004,1373859.7799000004"
2016,Qtr 4,October,1,1.9,-42.78950000000006,28,781.414,"781.414,1373859.7799000004,1374641.1939000005"
2016,Qtr 4,October,2,0.7,8738.797099999998,27,18452.971999999994,"18452.971999999994,1374641.1939000005,1393094.1659000006"
2016,Qtr 4,October,8,1,-51.990400000000044,21,561.5360000000001,"561.5360000000001,1393094.1659000006,1393655.7019000007"
2016,Qtr 4,October,17,0.35,1160.7310000000002,19,2953.346,"2953.346,1393655.7019000007,1396609.0479000006"
2016,Qtr 4,October,22,0,57.26579999999999,16,188.28,"188.28,1396609.0479000006,1396797.3279000006"
2016,Qtr 4,October,24,0.4,314.03589999999997,18,1365.4979999999998,"1365.4979999999998,1396797.3279000006,1398162.8259000005"
2016,Qtr 4,October,25,0.2,78.39600000000004,5,783.9600000000002,"783.9600000000002,1398162.8259000005,1398946.7859000005"
2016,Qtr 4,October,29,0.2,39.41839999999999,12,131.154,"131.154,1398946.7859000005,1399077.9399000006"
2016,Qtr 4,November,3,2.6999999999999997,696.3602000000001,97,3802.7959999999994,"3802.7959999999994,1399077.9398999992,1402880.7358999993"
2016,Qtr 4,November,4,4,-57.334900000000346,78,3888.818000000001,"3888.818000000001,1402880.7358999993,1406769.5538999992"
2016,Qtr 4,November,5,3.6199999999999997,62.05509999999984,71,4266.898799999999,"4266.898799999999,1406769.5538999992,1411036.4526999993"
2016,Qtr 4,November,6,1,60.87819999999997,16,773.256,"773.256,1411036.4526999993,1411809.7086999994"
2016,Qtr 4,November,7,2.1999999999999997,635.1252000000001,57,3810.4640000000004,"3810.4640000000004,1411809.7086999994,1415620.1726999993"
2016,Qtr 4,November,9,0,177.58890000000002,3,479.97,"479.97,1415620.1726999993,1416100.1426999993"
2016,Qtr 4,November,10,4.500000000000001,1081.5284,144,4723.478,"4723.478,1416100.1426999993,1420823.6206999992"
2016,Qtr 4,November,11,2.4999999999999996,496.01790000000005,66,4944.295999999999,"4944.295999999999,1420823.6206999992,1425767.9166999992"
2016,Qtr 4,November,13,1.2000000000000002,789.1702000000002,47,2945.138,"2945.138,1425767.9166999992,1428713.0546999993"
2016,Qtr 4,November,14,1.8000000000000003,424.11100000000005,42,2774.062,"2774.062,1428713.0546999993,1431487.1166999992"
2016,Qtr 4,November,15,1,262.9901,17,2145.718,"2145.718,1431487.1166999992,1433632.8346999993"
2016,Qtr 4,November,16,0.2,16.156,10,36.72,"36.72,1433632.8346999993,1433669.5546999993"
2016,Qtr 4,November,18,1.5,781.102,40,3958.9320000000002,"3958.9320000000002,1433669.5546999993,1437628.4866999993"
2016,Qtr 4,November,19,3.8000000000000003,111.75049999999999,69,638.462,"638.462,1437628.4866999993,1438266.9486999994"
2016,Qtr 4,November,20,4.6,508.7925999999999,87,3070.3329999999996,"3070.3329999999996,1438266.9486999994,1441337.2816999995"
2016,Qtr 4,November,21,2.1999999999999997,150.9536,42,1176.8909999999998,"1176.8909999999998,1441337.2816999995,1442514.1726999995"
2016,Qtr 4,November,23,0.6000000000000001,18.649599999999985,14,100.616,"100.616,1442514.1726999995,1442614.7886999995"
2016,Qtr 4,November,26,2.75,1776.8757,77,8329.743000000002,"8329.743000000002,1442614.7886999995,1450944.5316999995"
2016,Qtr 4,November,27,1.55,209.4244,57,1651.239,"1651.239,1450944.5316999995,1452595.7706999995"
2016,Qtr 4,November,28,2.5,320.303,48,3428.3720000000003,"3428.3720000000003,1452595.7706999995,1456024.1426999995"
2016,Qtr 4,November,30,0.2,85.66429999999995,17,970.142,"970.142,1456024.1426999995,1456994.2846999995"
2016,Qtr 4,November,1,0.4,149.30419999999998,17,453.374,"453.374,1456994.2846999995,1457447.6586999996"
2016,Qtr 4,November,8,0,261.49559999999997,5,993.8999999999999,"993.8999999999999,1457447.6586999996,1458441.5586999995"
2016,Qtr 4,November,12,3.8999999999999995,170.32519999999974,73,4914.938,"4914.938,1458441.5586999995,1463356.4966999996"
2016,Qtr 4,November,17,0.6000000000000001,28.9717,15,142.68400000000003,"142.68400000000003,1463356.4966999996,1463499.1806999994"
2016,Qtr 4,November,22,2.6,80.365,44,317.04400000000004,"317.04400000000004,1463499.1806999994,1463816.2246999994"
2016,Qtr 4,November,24,3.600000000000001,1246.1060999999995,94,6394.538000000002,"6394.538000000002,1463816.2246999994,1470210.7626999994"
2016,Qtr 4,November,25,2,-6247.396900000002,53,7978.551000000001,"7978.551000000001,1470210.7626999994,1478189.3136999994"
2016,Qtr 4,November,29,0.8,-285.9254,6,300.59200000000004,"300.59200000000004,1478189.3136999994,1478489.9056999993"
2016,Qtr 4,December,3,1.75,1065.8562000000002,60,5269.816000000001,"5269.816000000001,1478489.9057000007,1483759.7217000008"
2016,Qtr 4,December,4,0.4,146.7888,24,944.286,"944.286,1483759.7217000008,1484704.007700001"
2016,Qtr 4,December,5,0.6000000000000001,1468.7368999999999,70,5267.004,"5267.004,1484704.007700001,1489971.0117000008"
2016,Qtr 4,December,6,2.1999999999999997,1017.2350999999999,93,3878.2760000000007,"3878.2760000000007,1489971.0117000008,1493849.287700001"
2016,Qtr 4,December,9,3.2,340.0392999999999,58,1855.483,"1855.483,1493849.287700001,1495704.770700001"
2016,Qtr 4,December,10,0.6000000000000001,1020.2983,64,3459.7100000000005,"3459.7100000000005,1495704.770700001,1499164.480700001"
2016,Qtr 4,December,11,4.1000000000000005,425.9721999999998,112,6102.250000000002,"6102.250000000002,1499164.480700001,1505266.730700001"
2016,Qtr 4,December,13,0.4,72.15540000000004,13,1194.088,"1194.088,1505266.730700001,1506460.8187000009"
2016,Qtr 4,December,14,0.4,315.54130000000004,35,828.654,"828.654,1506460.8187000009,1507289.472700001"
2016,Qtr 4,December,15,1.4,27.61860000000013,19,2637.0870000000004,"2637.0870000000004,1507289.472700001,1509926.559700001"
2016,Qtr 4,December,16,1.2000000000000002,8.463699999999951,20,628.5419999999999,"628.5419999999999,1509926.559700001,1510555.101700001"
2016,Qtr 4,December,18,3.5,727.4943999999998,86,7051.35,"7051.35,1510555.101700001,1517606.451700001"
2016,Qtr 4,December,19,3.1,-251.3853,29,815.1120000000001,"815.1120000000001,1517606.451700001,1518421.563700001"
2016,Qtr 4,December,20,0,38.530800000000006,14,134.54000000000002,"134.54000000000002,1518421.563700001,1518556.103700001"
2016,Qtr 4,December,23,3,1008.2603999999991,68,6965.857000000001,"6965.857000000001,1518556.103700001,1525521.960700001"
2016,Qtr 4,December,26,1.2,155.94160000000005,34,1829.418,"1829.418,1525521.960700001,1527351.3787000012"
2016,Qtr 4,December,27,1.1,16.758599999999895,30,959.49,"959.49,1527351.3787000012,1528310.8687000012"
2016,Qtr 4,December,30,2.1,146.86319999999998,25,773.774,"773.774,1528310.8687000012,1529084.6427000011"
2016,Qtr 4,December,31,1.2,68.24350000000003,27,731.7679999999999,"731.7679999999999,1529084.6427000011,1529816.410700001"
2016,Qtr 4,December,1,2.1,1652.8648000000003,89,7365.454999999999,"7365.454999999999,1529816.410700001,1537181.8657000011"
2016,Qtr 4,December,2,1.52,992.4431999999997,78,4684.616,"4684.616,1537181.8657000011,1541866.481700001"
2016,Qtr 4,December,8,2.5,146.97029999999978,65,4709.095000000001,"4709.095000000001,1541866.481700001,1546575.576700001"
2016,Qtr 4,December,12,0.8999999999999999,482.0631999999999,61,1981.1149999999998,"1981.1149999999998,1546575.576700001,1548556.691700001"
2016,Qtr 4,December,17,1,4653.9969,38,12185.134,"12185.134,1548556.691700001,1560741.825700001"
2016,Qtr 4,December,22,1.7,228.1434,32,1043.128,"1043.128,1560741.825700001,1561784.9537000011"
2016,Qtr 4,December,24,1.1,323.5229,45,1938.2600000000002,"1938.2600000000002,1561784.9537000011,1563723.2137000011"
2016,Qtr 4,December,25,3,1393.3961,77,10488.055,"10488.055,1563723.2137000011,1574211.268700001"
2016,Qtr 4,December,29,2.4,192.49550000000002,48,1277.68,"1277.68,1574211.268700001,1575488.948700001"
2017,Qtr 1,January,3,0.2,704.2800000000001,17,2070.272,"2070.272,1599159.1892999986,1601229.4612999987"
2017,Qtr 1,January,6,0,15.5204,7,33.74,"33.74,1601229.4612999987,1601263.2012999987"
2017,Qtr 1,January,7,0.7999999999999999,758.7191999999997,27,3395.59,"3395.59,1601263.2012999987,1604658.7912999988"
2017,Qtr 1,January,9,0.7,-228.74250000000006,3,274.49100000000004,"274.49100000000004,1604658.7912999988,1604933.2822999987"
2017,Qtr 1,January,13,0,206.65240000000009,19,4619.329999999999,"4619.329999999999,1604933.2822999987,1609552.6122999988"
2017,Qtr 1,January,14,2.8,208.80790000000002,70,1056.038,"1056.038,1609552.6122999988,1610608.6502999987"
2017,Qtr 1,January,15,2.4000000000000004,297.2059999999999,31,2140.2799999999997,"2140.2799999999997,1610608.6502999987,1612748.9302999987"
2017,Qtr 1,January,16,0.2,2595.2029999999995,25,6230.2919999999995,"6230.2919999999995,1612748.9302999987,1618979.2222999986"
2017,Qtr 1,January,19,1.3000000000000003,55.404300000000006,22,2013.7149999999997,"2013.7149999999997,1618979.2222999986,1620992.9372999987"
2017,Qtr 1,January,20,0.7000000000000001,156.03199999999998,21,767.838,"767.838,1620992.9372999987,1621760.7752999987"
2017,Qtr 1,January,21,1.8,619.2186999999999,58,2546.643,"2546.643,1621760.7752999987,1624307.4182999986"
2017,Qtr 1,January,23,1.3,60.54999999999998,22,450.334,"450.334,1624307.4182999986,1624757.7522999987"
2017,Qtr 1,January,26,0.2,803.9555,30,3055.2799999999997,"3055.2799999999997,1624757.7522999987,1627813.0322999987"
2017,Qtr 1,January,27,0.8,1.623899999999999,12,331.914,"331.914,1627813.0322999987,1628144.9462999988"
2017,Qtr 1,January,28,0,333.8478,20,1007.52,"1007.52,1628144.9462999988,1629152.4662999988"
2017,Qtr 1,January,30,1.7,308.4440999999998,52,3749.335,"3749.335,1629152.4662999988,1632901.8012999988"
2017,Qtr 1,January,1,3.9,-181.41090000000003,56,1481.8280000000002,"1481.8280000000002,1632901.8012999988,1634383.6292999987"
2017,Qtr 1,January,2,3.3999999999999995,-207.04730000000006,26,2079.554,"2079.554,1634383.6292999987,1636463.1832999988"
2017,Qtr 1,January,8,0,80.3682,2,892.98,"892.98,1636463.1832999988,1637356.1632999987"
2017,Qtr 1,January,12,0.8,-1101.516,14,848.5199999999998,"848.5199999999998,1637356.1632999987,1638204.6832999988"
2017,Qtr 1,January,22,0.4,1461.3510999999999,21,4212.372,"4212.372,1638204.6832999988,1642417.0552999987"
2017,Qtr 1,January,24,0.4,105.06819999999999,11,418.66600000000005,"418.66600000000005,1642417.0552999987,1642835.7212999987"
2017,Qtr 1,January,29,1.2000000000000002,86.90309999999997,31,294.842,"294.842,1642835.7212999987,1643130.5632999986"
2017,Qtr 1,February,3,3,215.56999999999994,19,922.3270000000001,"922.3270000000001,1643130.5632999993,1644052.8902999994"
2017,Qtr 1,February,4,0,8.494200000000001,3,32.67,"32.67,1644052.8902999994,1644085.5602999993"
2017,Qtr 1,February,5,1.2000000000000002,74.88199999999978,19,2263.0119999999997,"2263.0119999999997,1644085.5602999993,1646348.5722999994"
2017,Qtr 1,February,6,0.4,204.31579999999994,19,904.3539999999999,"904.3539999999999,1646348.5722999994,1647252.9262999995"
2017,Qtr 1,February,9,2.4,-411.97260000000017,19,773.764,"773.764,1647252.9262999995,1648026.6902999994"
